Chain,Link,Via,Datetime,Summary,Full Content,Rating
Phúc Long,https://www.foody.vn/ho-chi-minh/phuc-long-kha-van-can,iPhone,2018-10-17 12:37:00,Chán ko nói,"Bình thường hay uống ở quán, thấy cũng được nên order về công ty uống! 
Mà thực sự là chán ko muốn nói. Order 9 ly thì tới tay thì 9 ly méo mó, 4/9 ly đổ lênh láng. Có 1 ly Trà đào thì đổ hơn 1/2 ly @@ . Mà đặc biệt ở chỗ là. Mình order 2 ly trà đào size L 55k/ly mà cả 2 ly ko hề có 1 miếng đào nào trong đó luôn. Xuất sắc dã man! :)) 
Lần đầu tiên ăn uống mà kiểu bực bội như vậy á. Lên coi review cũng chần chừ ko tính đặt mấy lần r mà hnay thèm trà đào quá mà order xong hết hồn 😅😅",1.0
Phúc Long,https://www.foody.vn/ho-chi-minh/phuc-long-kha-van-can,Web,2018-10-15 10:55:00,"Qúa Tệ, cho 0đ về chỗ.","Mình vừa đặt 1 ly trà đào lớn + sữa đào lớn. Thế là giao 2 trà đào lớn, mặc dù trên nhãn ghi là Peach Black Milk tea mà nỡ lòng bỏ trà đào vào. Thật ngớ ngẩn. 
Mỗi lần đi qua quán uống thì bảo vệ mời về do hết chỗ, trong khi bàn còn đầy ra, thử hỏi khi nào biết còn chỗ gửi xe để đi qua quán ??? Mình hay uống ở trung tâm nhưng quán này mở gần nhà nên qua, qua 2 lần đều về,... quán nên xem lại. Nói thực mình cũng không muốn ghé thêm, tốn công chạy qua.",2.2
Phúc Long,https://www.foody.vn/ho-chi-minh/phuc-long-kha-van-can,iPhone,2018-10-14 13:42:00,Ngon,"Tới giờ trưa mà vẫn còn đông, tuy nhiên các bạn nhân viên vẫn rất nhiệt tình và chu đáo nè",8.0
Phúc Long,https://www.foody.vn/ho-chi-minh/phuc-long-kha-van-can,iPhone,2018-10-14 09:47:00,Sẽ ủng hộ dài dài,"Phúc Long mới về Thủ Đức không lâu và mình thấy lượng khách đổ xô đi uống quá đông. Có bữa mình đặt qua Now.vn vào khoảng 9h sáng, không muốn mấy anh deli phải lo lắng vấn đề mình chờ lâu, một phần hôm đó mình khá rảnh nên có note lại kêu mấy ảnh giao lúc nào cũng được, miễn sao mình nhận được nước trước 16h chiều mà do đông khách tới mức bạn bên Now.vn gọi điện kêu mình huỷ đơn hàng. Sang ngày sau, mình thử đặt Now.vn khoảng 8h30m, cuối cùng cũng nhận được hai ly Phúc Long thơm ngon. Siêu ưng ý luôn, ly bên trái Green Latte Hot, bên phải là oolong milk tea (L). Do biết quán đông nên mình đặt một ly đá để sáng uống và một ly nóng để ăn trưa/chiều có Phúc Long để uống luôn. Đồ uống ngon, thơm và độ ngọt vừa phải. 

Do mình có hiểu đôi chút về dịch vụ-khách hàng nên trong mấy ngày này khách đông, mấy bạn nhân viên cũng như quản lý cũng lao đao, làm cực mệt xoay như chong chóng để không làm mất lòng khách hàng, chuyện mấy khách hàng có khó chịu về cách phục vụ của quán mình thấy đó là điều không tránh khỏi. Ngoài ra, đa phần nhân viên là nhân viên mới và mới được training không lâu, mà quán khai trương và sau khai trương phải tiếp một lượng khách đông như thế, vấn đề chăm sóc khách hàng chưa tốt là điều dễ hiểu. 
Có lẽ mình dễ chịu nên mấy vấn đề đó mình thông cảm và dễ dàng bỏ qua hơn.",10.0
Phúc Long,https://www.foody.vn/ho-chi-minh/phuc-long-kha-van-can,Android,2018-10-13 11:15:00,Dịch vụ quá tệ,Mình và nhỏ bạn thân mình là fan Phúc Long nhưng nhà ở Võ Văn Ngân nên trước giờ nếu có đi uống đều phải lếch xác ra ngoài trung tâm để mà thỏa cơn thèm. Hôm qua hay tin Phúc Long mở ở Kha Vạn Cân vui ơi là vui và lếch xác lại uống. Lại đến nơi thấy cũng không đông gì. Lại hỏi anh bảo về anh ơi để xe ở đâu? Và người bảo vệ đó nghe nhưng không trả lời mặc dù đứng kế bên. Mình mới hỏi lại lần nữa thì người đó lắc tay tỏ vẻ mặt khó chịu. Thấy người nhân viên này cực kì không tôn trọng khách. Một thương hiệu lớn vậy mà khi mở cửa không tính đoán và dự trù được những điều như vậy. Khi khách hàng đến mà ko có chỗ đỗ xe.Trong khi nhìn vào cửa hàng còn tầm 7 8 bàn trống. Quá tệ .,3.8
Phúc Long,https://www.foody.vn/ho-chi-minh/phuc-long-kha-van-can,iPhone,2018-10-11 17:14:00,Not good,"Mình đặt 2 ly ts ở đây giao qua app Now, eooowwww...hồi trước uống thấy cũng ổn nhưng ko biết vì sao lần này uống lại quá dở, ko mùi trÀ gì hết, khá ngọt...
Thất vọng dễ sợ",5.8
Phúc Long,https://www.foody.vn/ho-chi-minh/phuc-long-kha-van-can,iPhone,2018-10-11 11:36:00,"Quán đẹp, vì quá đông nên có thể thông cảm cho nhân viên","Đọc cmt thấy chê nhiều, nhưng mình thấy hồng trà sữa pha đậm ngon hơn các chi nhánh sg luôn. Chỗ ngồi thoáng mát rộng rãi. Nhưng do đơn now.vn nhiều nên các bạn nv thấy làm liên tiếp, nên tgian này bạn nào muốn thì ra chỗ uống chứ khoan order onl. 
Ở Thủ đức mà có quán sáng sủa v để học bài làm việc là ổn r. Khoan vội đánh giá quán ng ta thấp. Mình nghĩ nào khách bớt lại là ok liền.",8.2
Phúc Long,https://www.foody.vn/ho-chi-minh/phuc-long-kha-van-can,Android,2018-10-10 18:31:00,Phục vụ kém,"Mình chưa thấy quán nào đuổi khách về như vầy. Rõ ràng bên trong còn rất nhiều ghế, nhưng khách chạy xe tới thì bảo hết chỗ để xe rồi. Là sao? Đáng lẽ quán phải dự trù được lượng xe, có thể thuê chỗ nhà dân gần đó chẳng hạn. Đuổi gần cả mười mấy người khách luôn.",4.4
Phúc Long,https://www.foody.vn/ho-chi-minh/phuc-long-kha-van-can,iPhone,2018-10-08 18:58:00,Phúc Long Coffee & Tea - Kha Vạn Cân,"Order một đường, giao hàng một nẻo. Mình chưa bao giờ phản hồi trên Foody, nhưng thực sự hôm nay khá bức xúc nên mới bình luận. Mình đã từng uống Phúc Long ở rất nhiều chi nhánh nhưng chưa bao giờ có suy nghĩ sẽ phàn nàn về chất lượng dịch vụ của thương hiệu này cho tới khi mình đến CN Kha Vạn Cân. Quán khá lớn, nhân viên cũng đông nhưng không hiểu sao lại làm việc tắc trách để giao lộn nước. Mình đến vào tầm 5h30 quán khá đông nhưng chủ yếu đã ngồi lâu rồi, số người đợi lấy nước không đông nên sẽ không có trường hợp vì quá đông hay vội vàng mà giao nhầm đâu. Latte hơi ngọt so với mình, mặc dù mình là người chuộng ngọt :) chắc có lẽ sẽ bái bai Phúc Long Kha Vạn Cân từ đây, lần đầu cũng như lần cuối :)",3.4
Phúc Long,https://www.foody.vn/ho-chi-minh/phuc-long-kha-van-can,iPhone,2018-10-08 14:44:00,CẢM THẤY RẤT K HÀI LÒNG...,"Đặt trên Now 1 đằng, cưa hàng giao 1 nẻo. Trong khi giá tiền khác nhau hoàn toàn. Gọi lại delivery thì nói là giao đúng theo mã hoá đơn. Mới mở mà làm ăn kỳ quá. Sẽ không đặt thêm lần nữa!!! Cảm thấy khó chịu...",1.0
Phúc Long,https://www.foody.vn/ho-chi-minh/phuc-long-kha-van-can,MobileWeb,2018-10-07 18:43:00,Thức ăn ngon nhưng phục vụ tệ,"Hai ly đều là size L , đều là trà sữa olong .Nhưng 2 ly kích thước không như nhau .Ly mua bên CN Kha Vạn Cân ( bên phải ) nhỏ hơn và giống size M hơn . Sao kì vậy ạ , hay bên CN Kha Vạn Cân kích thước ly khác với các chi nhánh khác ??? Mình từng uống PL nhiều lần .Nước bên trong thì ít không thể tả ,dù đã không thêm đá .Chấp nhập chờ lâu vì thông cảm quán mới khai trương nhưng chất lượng quá tệ .",2.6
Phúc Long,https://www.foody.vn/ho-chi-minh/phuc-long-kha-van-can,Android,2018-10-07 14:18:00,Quản lý không chuyên nghiệp,"Hôm nay mình và bạn vào uống không trùng khung giờ khuyến mãi nên vẫn uống với giá theo menu. Trong lúc ngồi uống mình thì mình đi ra in hình ở máy, bạn mình ngồi lúc đó có 3 chị gái chen vô ngồi và không hề hỏi có người ngồi chưa hay gì, lúc đó bạn mình nói đã có người nhưng mấy chị gái đó vẫn ngồi lì ở đó. Quản lí đi tới nhưng với thái độ vô cùng khó chịu không hề cười và nói với bạn mình nếu mình có quay lại thì cho vô trong góc kia ngồi ( bàn mình là bàn 2 người ngồi chung một băng ghế với những bàn khác nên khá chật, kế bên là 1 bàn có 3 người đàn ông) lúc đó chẳng lẽ mình leo vào người những người kế bên ngồi à???? . Ô lạ mình là khách hàng bỏ tiền ra mua mà tại sao phải chịu thái độ lồi lõm từ quản lí? Quản lí chưa được đào tạo hay không cần khách mà thái độ như vậy. Nếu cửa hàng muốn phát triển, trước hết phải xem lại quản lí còn nếu không sẽ mất rất nhiều khách hàng đấy!!!",3.4
Phúc Long,https://www.foody.vn/ho-chi-minh/phuc-long-kha-van-can,Android,2018-10-07 14:14:00,Phúc Long Coffee & Tea - Kha Vạn Cân,"Mình đi vào ngày khai trương nhưng mua nguyên giá và không nhận bất cứ khuyến mãi nào. Tụi mình đi hai người và ngồi ở chỗ dành cho hai người. Nước ra thì bạn mình đi rửa hình ở booth chụp hình thì có hai chị đến và ngồi chỗ của bạn mình. Rõ ràng là chỗ của bạn mình và mình cũng lên tiếng với 2 chị là chỗ đó là của bạn của mình. Thì có một chị có vẻ là quản lí đến nói với mình ""xíu nữa bạn em đến thì kêu bạn ngồi vô trong"". Thiệt ra đó là trong góc và chỗ giữa hai cái bàn, khi ngồi sẽ rất khó chịu và bất tiện. Chị quản lí đến nói với mình giống như một lời ra lệnh và làm mình cảm thấy khá là khó chịu. Mình có thể thông cảm là do quán đông, không đủ chỗ ngồi. Nhưng chỉ cần đến, mỉm cười và hỏi mình một câu thôi thì mình hoàn toàn có thể vui vẻ cùng ngồi chung. Mình xin không có ý kiến về đồ uống. Nhưng về dịch vụ thì đối với mình như vậy là khá tệ.",3.2
Phúc Long,https://www.foody.vn/ho-chi-minh/phuc-long-kha-van-can,Web,2018-10-05 14:35:00,Phúc Long Coffee & Tea - Kha Vạn Cân,"Mình vừa đặt 2 ly trà sữa đào ở đây, ly nóng thì có mùi đào, ly lạnh thì không có mùi đào, chỉ là trà đen sữa. Nghe nói nay quán đông nhưng thấy không hài lòng vì không được uống thứ mình order. 
Với lại mình uống Phúc Long khác cũng vậy, cứ đặt trà sữa đào thì họ toàn quên bỏ mùi đào vào...",3.2
Highlands Coffee,https://www.foody.vn/ho-chi-minh/highlands-coffee-sc-vivocity,Android,2021-11-06 14:25:00,Highlands Coffee - Vivo City,"Nhân viên nam không lịch sự, Đồ uống pha không ngon, như nước lã",5.0
Highlands Coffee,https://www.foody.vn/ho-chi-minh/highlands-coffee-sc-vivocity,Android,2020-06-26 13:07:00,Highlands Coffee - Vivo City,"Bình thường vào highland mình hay gọi các loại trà nhưng hôm nay đổi gió sang coffee 1 tí . Mình order 1 cốc coffee sữa đá và 1 cốc bạc xỉu size nhỏ đồng giá 29k . Coffee ở đây nổi tiếng đậm đà , thật vị , với những người ít uống như bạn mình tối về rất dễ mất ngủ 🤣🤣 . Bạc xỉu thì ngọt hơn , không quá nặng vị , phù hợp với những bạn không thích quá nhiều vị cà phê . Hiện tại hệ thống cửa hàng highland trên toàn quốc đang có mã giảm trà và freeze mua 1 sz vừa hoặc lớn tặng 1 ly sz nhỏ , mọi người nhanh tay lên nhé",7.8
Highlands Coffee,https://www.foody.vn/ho-chi-minh/highlands-coffee-sc-vivocity,Android,2019-10-31 23:13:00,Highlands Coffee - SC VivoCity,"Đi ngang qua SC mình có việc phải ngồi chờ hơi lâu nên ghé Highland uống nước. Không gian chi nhánh này cũng khá thoáng, ko quá đông, bàn ghế cũng thoải mái dễ chịu, nhạc hay. Mình gọi 1 trà sen 39k. Ở đây mình gọi món tính tiền rồi nhận số, khi nào kêu lên thì tới quầy lấy nước thôi. Trà sen khá đậm vị, có lớp machiato beo béo phía trên cùng với thạch, và hạt sen ở dưới. Uống cũng khá ngon, nhưng không giải khát cho lắm. Nhân viên cũng nhanh nhẹn thân thiện nè.",7.8
Highlands Coffee,https://www.foody.vn/ho-chi-minh/highlands-coffee-sc-vivocity,Android,2018-10-01 01:24:00,Không gian mở,"Mình đi ba người dùng hai voucher nên chỉ phải trả thêm 62k mà thôi. Bao gồm (không nhớ chính xác tên): freeze trà xanh (có thạch), trà sen vàng, trà xanh đậu đỏ, mousse đào, phô mai trà xanh, bánh ngọt cà phê (??). Không gian cũng không lớn lắm nhưng được cái không quá ồn. Nhiều người đi một mình nhưng chiếm bàn 2 hoặc 4 nên khó tìm chỗ ngồi. Không thích hợp với nhóm đông người.

Phục vụ nhanh nhẹn, đồ uống khá ngon, nhất là freeze, bánh thì không hài lòng lắm. Mình dùng voucher 100k.",6.8
Highlands Coffee,https://www.foody.vn/ho-chi-minh/highlands-coffee-sc-vivocity,Android,2018-09-10 21:37:00,Cà phê tối chủ nhật,"Cả ngàn năm rồi mới đi chơi tối chủ nhật, ta nói Vivo đông như kiến. Nhóm mình chơi nát game trên lầu rồi ghé Highlands uống trà nhiều chiện. Lần này mình order trà thanh vải (uống lần đầu). Trà ngon , vải thì ít, vải nhiều sẽ ngon hơn. Ngồi húp húp nói nói một hồi hết chuyện nói mà vẫn ngồi đến khi Highlands ko còn một ai rồi đóng cửa đuổi về. Uống cà phê "" dai như đĩa "" là vậy đó. Dù sao cũng ủng hộ Highlands ngót nghét hơn 8 năm rồi mà Highlands chưa bao giờ khiến mình thất vọng.",8.0
Highlands Coffee,https://www.foody.vn/ho-chi-minh/highlands-coffee-sc-vivocity,iPhone,2018-08-17 11:00:00,Không thích,"Nước pha ko ngon, bánh cũng ko ngon, ko gian ok, nhân viên nhại lại tiếng nói khách",5.8
Highlands Coffee,https://www.foody.vn/ho-chi-minh/highlands-coffee-sc-vivocity,iPhone,2018-05-10 06:39:00,Highlands Coffee - SC VivoCity,"Không gian quán thoáng mát.
Cafe phin sữa đá thì khỏi chê rồi.rất ngon.
Trà xanh ngon hơn tất cả những quán mình từng uống.
Món ca cao đá xay cũng lạ lạ vị mát lạnh của bạc hà.nhưng uống nhiều sẽ bị ngán.
Trà thạch đào ở đây pha rất ngon.uống vừa với khẩu vị của mình không quá ngọt...🤗",9.0
Highlands Coffee,https://www.foody.vn/ho-chi-minh/highlands-coffee-sc-vivocity,Android,2018-05-05 18:53:00,Highlands Coffee - SC VivoCity,"Lần đầu ghé quán và cũng là lần đầu uống Highlands Coffee. Không gian sạch đẹp, thoáng mát, nhân viên phục vụ nhiệt tình. Mình kêu combo 39k gồm cafe sữa size nhỏ và bánh mì. Cafe thì ok, riêng chỉ có bánh mì thì thấy bình thường, vả lại còn ko đc làm nóng, khô khô rất khó ăn, thua xa mấy tiệm bánh mì lề đường. Mong lần sau quán rút kinh nghiệm phục vụ tốt hơn.",7.6
